time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.10049414172967494,-0.032523979881370325,11.703953730456163,6.237296789671712,6.252130630504283,0.0,0.2522011808976886,-0.16670204007346023,2.67298911595325,-0.11086455971920013,-0.015885424667700095,0.0,463.2841093352361,463.5845964681184,465.41711632093086,464.02698217602125
1.2600000000000007,0.11618326483424082,-0.043367868526896024,11.864522585009158,6.2304346722204205,6.251087722099559,0.0,0.270855752682975,-0.19535446704946982,2.6792542016213363,-0.12249714166039999,-0.02055616007001793,0.0,414.4551076866995,414.0444374677199,413.5603824964816,412.52162593615924
1.3200000000000007,0.13317832668155452,-0.056338890569661765,12.030690321815083,6.223005562913613,6.2509902503808945,0.0,0.2956897778820324,-0.2378298657874635,2.859180544291887,-0.12659860914106447,0.021499979151142865,0.0,466.7027226378579,469.9737537289372,469.3007365274475,468.9692387330131
1.3800000000000008,0.15166426551285853,-0.07204566847383953,12.207883454212556,6.21536039209197,6.2522396185274545,0.0,0.32034431910130295,-0.28657538122641607,3.0467154480146394,-0.12911223377794584,0.019432966817437492,0.0,471.61929945515647,471.4595834645327,472.5699842308171,472.3624204315373
1.4400000000000008,0.17161178258406187,-0.09088147623533468,12.39668325902506,6.207413495391563,6.253155571413085,0.0,0.34443004297421514,-0.3421610193526746,3.2459924102763518,-0.14012263236586947,0.005257490869296463,0.0,477.4130852502725,476.33015221085543,476.7111603176119,475.85412679502787
1.5000000000000009,0.19296126514084233,-0.1131792996117874,12.596601681615226,6.198561727970125,6.253284657625841,0.0,0.36717599073275814,-0.4020234310471972,3.417365349120053,-0.1695209970096856,-0.0049252653567866105,0.0,469.79996327461555,469.00971221064856,470.936568362893,468.63713662282254
1.560000000000001,0.2155253884840568,-0.13884740136356982,12.801819252861817,6.188815191236042,6.252760085234076,0.0,0.3849936553608691,-0.4544518194515261,3.4231056921852177,-0.15112250122362683,-0.01774843069681993,0.0,418.9769588832202,417.8606415873458,418.0227160287672,419.5957859299954
1.620000000000001,0.23919573498016217,-0.1679119328580426,13.008196947099108,6.179855721442147,6.251613557483296,0.0,0.404114639358668,-0.5151845546665033,3.4559432789339115,-0.14595526887808488,-0.021978405793836153,0.0,427.9250152984264,427.5648015250205,427.76372076009125,428.18163377839886
1.680000000000001,0.2641244076366887,-0.20108060230320593,13.219317304448987,6.171047688829066,6.2504906783502,0.0,0.42695509159687167,-0.5913233029200977,3.5808824856849735,-0.14854488021846976,-0.012877772560603622,0.0,457.25857393909394,457.98306933442865,457.56000436845926,457.33426063382916
1.740000000000001,0.29045564255967854,-0.23904188551993896,13.438220958575954,6.162543759738927,6.249471300139707,0.0,0.45083010527515044,-0.6749311566805276,3.7153276459534226,-0.13075729716695828,-0.0268365223933957,0.0,461.28203861267224,460.1784363082226,461.6414538246688,463.02486177554243
1.8000000000000012,0.3181443592720457,-0.281842688778576,13.662249613970081,6.154733629329085,6.2474009001329645,0.0,0.4722841184578664,-0.7524706141446349,3.7520362886878194,-0.12901836564931204,-0.05786508816697321,0.0,433.4980622961458,430.88189835484803,431.666539126536,431.79719128236604
1.8600000000000012,0.3471967312346522,-0.32955222498742864,13.889299501635112,6.146572854997016,6.243751519381863,0.0,0.4964638716515568,-0.8385785685111972,3.815915436878742,-0.15608766692940143,-0.06751137925986964,0.0,441.60990635527247,440.81074721661025,442.542912610052,440.29107690685885
1.9200000000000013,0.37790081633262135,-0.3830297476524931,14.123284592889418,6.136702183792419,6.23961516417144,0.0,0.5274408345374669,-0.9449828012796642,3.982778908924942,-0.19217992933932515,-0.07195825673648056,0.0,473.4783115862392,473.1327621457549,475.928686034943,473.13276444188165
1.9800000000000013,0.41041513657649564,-0.4426459199293783,14.364041667198478,6.1250885820628085,6.234791089728958,0.0,0.5567888291877205,-1.043292831390445,4.041981856135889,-0.19646884448250962,-0.10824261304944577,0.0,443.71950639490143,440.7245109205728,442.82166406386233,442.4319389391118
2.0400000000000014,0.4447445146981677,-0.5082309821841317,14.607340504385832,6.113105930246242,6.228253271117191,0.0,0.5881151259817994,-1.1439291223403827,4.06758954206606,-0.20713004632819584,-0.11044482621118473,0.0,431.978283844009,431.7816737611605,433.81621985588157,432.8796539354988
2.1000000000000014,0.4811607356678665,-0.5803362437428962,14.853620642378036,6.101074385680825,6.221160126442257,0.0,0.6264115558783594,-1.2607126590536584,4.141120978779918,-0.18983068033326742,-0.14209410121674,0.0,450.4555905515078,447.8755156218572,448.0611088567832,449.4261778232609
2.1600000000000015,0.5199917338001956,-0.6595920826340718,15.103764662627608,6.089501578477808,6.213502076848629,0.0,0.6687093811938521,-1.3821834417354184,4.196425234362506,-0.19979568151492091,-0.1082715409181776,0.0,442.9755403843796,445.7326871887014,445.0905373218403,444.2377603279679
2.2200000000000015,0.5617723235765062,-0.7470957942744085,15.360869834234167,6.077547025873535,6.2070777278702725,0.0,0.7246609176497302,-1.535800234090125,4.372590003653995,-0.19816038299729685,-0.10477806483543674,0.0,483.3131332584747,483.56732955511876,482.5695295051178,482.65755299317823
2.2800000000000016,0.6071195946135041,-0.84425241679858,15.629241627475995,6.065529278891537,6.200942537410825,0.0,0.7875746297418611,-1.703943606364401,4.571795751284584,-0.20494223152429666,-0.09763273011461565,0.0,492.46133810958156,492.98166408642527,491.8396550095096,491.3019286595712
2.3400000000000016,0.655869144457956,-0.950429293410287,15.903428761343378,6.052992423867476,6.19499596827103,0.0,0.8379167439809561,-1.8363305021589962,4.567319090003794,-0.21846647269263883,-0.10223724280589042,0.0,432.43866780192354,432.0418050065584,431.36872753563426,430.18020598627805
2.4000000000000017,0.7080824167030898,-1.0656386616613835,16.180938482204958,6.039664061969027,6.188960153872484,0.0,0.9031079707612621,-2.0051949808136715,4.681900551979379,-0.23072121169290194,-0.09750535052464279,0.0,469.81386638169846,470.1725064629636,471.8870055749912,470.8939084599538
2.4600000000000017,0.764360345243489,-1.1913261776747384,16.465482484678134,6.025536784962652,6.182773841005092,0.0,0.9733889388684116,-2.185663329029289,4.801673189191916,-0.24714811189456268,-0.11768837405174193,0.0,475.72656455397015,474.16966583544377,474.9704942990984,473.65696201701866
2.520000000000002,0.8249858343341505,-1.3281238223168028,16.757031120182827,6.010464996819897,6.1756042769045685,0.0,1.0481364507382358,-2.3755970596057066,4.915291714036809,-0.26083457930365234,-0.12336646374584759,0.0,475.6445497934289,475.19757629791445,475.87382671500956,474.76572988957395
2.580000000000002,0.8900802261069577,-1.4762072106792195,17.053767016462945,5.995459941053586,6.168150858585541,0.0,1.1223440096375574,-2.5618130742254963,4.974778353096758,-0.2344310888042512,-0.12599373743241027,0.0,461.8101013116105,461.5894029349344,459.85849047429133,461.88442539580524
2.640000000000002,0.9594649900386091,-1.634987315540898,17.351409801668723,5.981219181027825,6.160898905583114,0.0,1.191090040670744,-2.7319788996556857,4.94598339489263,-0.24391208241197598,-0.1122039392044824,0.0,434.02490489582095,435.1672550673772,435.28953221878186,434.4375034893264
2.700000000000002,1.0332758932277757,-1.804650132240881,17.648596749347522,5.966567337615441,6.153863643044609,0.0,1.2698476192114592,-2.9246232746962026,4.959267924306225,-0.2447729853691765,-0.1299759065208582,0.0,450.7948952976459,449.34388081407104,450.744968243278,450.61661983410653
2.760000000000002,1.1115780744397508,-1.985256256038854,17.943803372633266,5.952204182777905,6.145604199196018,0.0,1.3408456853799333,-3.0966826263039557,4.880432258999377,-0.23036209994257675,-0.16103546275504885,0.0,422.7167746604639,420.01155625045334,420.3949540758423,421.58110138112676
2.820000000000002,1.1950072043446391,-2.178110336298173,18.239098204686712,5.938603634701394,6.136279490709626,0.0,1.4409811354558442,-3.3328436445913527,4.961187515533084,-0.22018021248061917,-0.14604903814321546,0.0,474.8875407247462,476.01460843607146,475.74377951297555,476.47550894640005
2.880000000000002,1.284126721377803,-2.384243314698483,18.535889642560353,5.9259522570780145,6.127326500767385,0.0,1.5303819184575653,-3.5392138190453157,4.930945093981662,-0.19679413388023867,-0.156443135561868,0.0,443.3996803749119,442.52365419696673,441.5083988023183,443.38942713427974
2.940000000000002,1.3791546728962347,-2.6038225549348026,18.83301969723999,5.914201394567472,6.117755721716776,0.0,1.6380181984256175,-3.7809210517358216,4.971987567776389,-0.19402195077340342,-0.16648393784565768,0.0,469.4849429963958,468.6822873190452,467.8913808542288,468.0718463780657
3.000000000000002,1.4796567744289015,-2.8356011517776833,19.125984893821176,5.902340188443411,6.108131222398864,0.0,1.7127449897462017,-3.9459309447374027,4.793417556884307,-0.2062484236168152,-0.15042156317833943,0.0,392.9538665357743,394.41210798477834,395.07845377751653,393.9053321679335
3.0600000000000023,1.585697446961554,-3.0793892715429196,19.412984802765187,5.890210269403569,6.09869957144325,0.0,1.82265818378095,-4.181189605599947,4.772065066510986,-0.19505583769670598,-0.1762953570249555,0.0,453.1433050029374,451.03451078998717,450.73850555013877,451.60280880256505
3.1200000000000023,1.6984507771711534,-3.3373870164409207,19.69828871876461,5.878728559055304,6.08845650943182,0.0,1.9365914417221524,-4.41951099785147,4.736890480090485,-0.1848524161028372,-0.16142047114719196,0.0,447.5324224446003,448.7139080616036,450.79648379335543,451.5852490985524
3.1800000000000024,1.8183673967949785,-3.610177061130958,19.982033509589957,5.86752661181551,6.078883612856076,0.0,2.061356161956813,-4.67420014559111,4.719918815891486,-0.19066830982444696,-0.15604907753692965,0.0,458.5213910920512,458.9246932729424,458.7942596778377,458.29944359406545
3.2400000000000024,1.9457489753222594,-3.8980735537253346,20.2637641648328,5.855965604641195,6.0695499425287025,0.0,2.1853701273362827,-4.9230916446640896,4.669869071256357,-0.19704575788223727,-0.15460400980163552,0.0,450.39637307768,450.4907271309977,450.63642251793095,450.0847684922272
3.3000000000000025,2.081710369731768,-4.20296722891853,20.54641592386951,5.844204315699576,6.060629718547375,0.0,2.347312438691517,-5.240623849595815,4.74960749002381,-0.1940509627670382,-0.13887719707662086,0.0,496.27078396441016,497.4056698589604,496.3603371178122,496.54699229820545
3.3600000000000025,2.226389831012038,-4.524935980590539,20.828962278538608,5.832683919868462,6.05243217556192,0.0,2.4758748754858813,-5.492404295887546,4.667410411069832,-0.18820861900904454,-0.132469699971537,0.0,446.26976221462104,446.7754135706596,447.2733797216312,447.71339803598516
3.4200000000000026,2.378426897278464,-4.861305426078835,21.10457960779454,5.821531632905991,6.0449742072255646,0.0,2.592520530932405,-5.720705434074593,4.519053917175701,-0.18157118304576877,-0.11160213104480086,0.0,424.5373159079447,426.3094798707712,425.52090117157877,426.05367584888126
3.4800000000000026,2.5386104394772264,-5.21346574987339,21.375002798596277,5.810767430987362,6.037814732560147,0.0,2.747278195641409,-6.018540195473437,4.493328935960858,-0.17539210289477847,-0.1429245722863554,0.0,473.259321628016,470.82903298341336,471.30545390807026,471.75382634035344
3.5400000000000027,2.7081929999967977,-5.5836647209958175,21.643642632972412,5.800016230579249,6.029451485177789,0.0,2.9059486026263937,-6.32193177280377,4.459517049169936,-0.18811117702100924,-0.13312155544680096,0.0,473.1320371866105,473.8695818658522,473.17492837254775,472.1653974643625
3.6000000000000028,2.8868959549268753,-5.971298534781785,21.908225298925494,5.789002423354578,6.022475501465227,0.0,3.051196911656594,-6.599838699544031,4.358481847620365,-0.17575337943723718,-0.09481155333281854,0.0,451.52014873571846,454.58839832784577,453.6938342032866,454.65325410382457
3.660000000000003,3.07369190623293,-6.374518085874248,22.164211907582736,5.778525187842433,6.016746912483576,0.0,3.1756410734111227,-6.841601273385798,4.173597982281727,-0.17244922805965449,-0.09683958773687845,0.0,425.08590801718043,424.9038106995836,425.950176092235,426.20196120477766
3.720000000000003,3.267714328583022,-6.79186800677362,22.407975398028395,5.767995355085267,6.010777840617532,0.0,3.2921124338307113,-7.070919115336553,3.951236368753636,-0.1824101991972588,-0.1053772988421132,0.0,412.68918752024763,411.92521858613867,413.8203788659123,412.90998186682083
3.780000000000003,3.4700687414790674,-7.225396770838516,22.642212562707982,5.756598992984509,6.0039179807348315,0.0,3.4532531543258114,-7.3806050649417685,3.8549102281782477,-0.21252034571816764,-0.14588901491513,0.0,465.0393915359336,461.8420134311409,463.8292445516109,461.4231339530146
3.840000000000003,3.6817851321505235,-7.676988722093819,22.86921239564146,5.744117491637036,5.9958414846335195,0.0,3.6043379158052353,-7.673132028362801,3.7100978686182344,-0.20029439189944673,-0.11837564488771862,0.0,448.62240612976865,450.83451101510565,449.1269646649101,450.07561163208055
3.900000000000003,3.9036191072957704,-8.147978664574417,23.090038657437823,5.732234112452787,5.9891250972005725,0.0,3.7902538005030486,-8.026941262442653,3.6483711315435334,-0.19392530812748435,-0.10146218193213065,0.0,483.94129770802726,485.2029444407664,483.7324039503071,484.17703886505393
3.960000000000003,4.136041127244929,-8.63926974478621,23.305042562227825,5.720866292631877,5.983414167182811,0.0,3.957235885856503,-8.349969277293203,3.516511463913137,-0.18178212135619326,-0.08491285489988008,0.0,463.4245542614625,464.7165624150123,464.5504122136812,465.46862407683324
4.020000000000002,4.377251860707919,-9.147910597199678,23.50836814741971,5.709877822424172,5.978876593632194,0.0,4.083310147211861,-8.605617067343264,3.260081618043278,-0.1860034153918719,-0.06159376949396539,0.0,418.55410476267105,420.5743156567359,421.35955480371365,420.95977362480534
